id,performed_move_id,t1_millis,t2_millis,t3_millis,question_one,question_two,question_three,session_id
1828,15788,1665550325646,1665550339913,1665550349491,2,2,2,11628
1827,15787,1665550272958,1665550289378,1665550310864,2,2,2,11628
1826,15786,1665550236117,1665550247258,1665550255180,1,1,1,11628
1825,15785,1665550198079,1665550207955,1665550221579,2,2,2,11628
1823,15782,1665550084947,1665550094752,1665550104540,1,2,2,11628
1822,15781,1665550037763,1665550047730,1665550069797,1,0,0,11628
1821,15780,1665549979376,1665549993414,1665550018424,1,1,1,11628
1819,15779,1665549908444,1665549916705,1665549925376,2,2,2,11628
1820,15779,1665549938410,1665549942997,1665549958611,1,0,1,11628
1818,15777,1665549868977,1665549876479,1665549887982,1,1,2,11628
1817,15776,1665549826758,1665549835582,1665549850312,1,1,2,11628
1816,15775,1665549790025,1665549802488,1665549809711,1,2,2,11628
1815,15774,1665549738615,1665549754112,1665549777784,2,1,2,11628
1814,15773,1665549687935,1665549708039,1665549717699,2,2,2,11628
1813,15772,1665549655186,1665549659761,1665549674251,1,0,1,11628
1812,15772,1665549614432,1665549626773,1665549638193,0,0,0,11628
1811,15770,1665549589531,1665549597211,1665549605122,2,2,2,11628
1810,15769,1665549554601,1665549561205,1665549576874,2,2,2,11628
1809,15767,1665549470037,1665549476480,1665549507125,1,1,1,11628
1808,15767,1665549442760,1665549448207,1665549461255,1,1,1,11628
1903,15866,1665555166265,1665555170835,1665555180862,1,1,1,11637
1902,15865,1665555137268,1665555148269,1665555156556,1,1,1,11637
1901,15864,1665555084233,1665555097987,1665555104816,1,1,1,11637
1900,15863,1665555036963,1665555050926,1665555060918,1,1,1,11637
1899,15862,1665554986018,1665555003588,1665555014233,1,1,1,11637
1898,15861,1665554950280,1665554954857,1665554961448,1,1,1,11637
1897,15860,1665554916778,1665554927702,1665554941648,1,2,2,11637
1896,15859,1665554861418,1665554871313,1665554891500,1,1,1,11637
1895,15858,1665554790382,1665554796903,1665554838216,1,1,2,11637
1894,15857,1665554750724,1665554760079,1665554768469,1,1,1,11637
1893,15856,1665554704155,1665554715434,1665554723566,1,1,1,11637
1892,15855,1665554657871,1665554672306,1665554683080,1,2,2,11637
1891,15854,1665554615914,1665554627182,1665554633375,1,1,2,11637
1890,15853,1665554577002,1665554585742,1665554594635,1,1,2,11637
1889,15852,1665554512550,1665554539468,1665554549658,0,0,2,11637
1888,15851,1665554430946,1665554449108,1665554480504,1,1,1,11637
1887,15850,1665554389502,1665554394072,1665554400440,1,1,1,11637
1886,15849,1665554362100,1665554368813,1665554381614,1,2,2,11637
1885,15848,1665554315950,1665554328432,1665554338080,2,2,2,11637
1884,15847,1665554276732,1665554285046,1665554294415,1,2,1,11637
1883,15846,1665554238864,1665554243435,1665554250984,1,1,1,11637
1882,15845,1665554210379,1665554222781,1665554231647,1,1,1,11637
1881,15844,1665554157990,1665554173544,1665554192070,2,2,2,11637
1880,15843,1665554119293,1665554127235,1665554139424,1,1,2,11637
1879,15842,1665554079946,1665554086724,1665554101751,2,1,2,11637
1878,15841,1665554051163,1665554055741,1665554062250,1,1,1,11637
1877,15840,1665554016598,1665554039856,1665554047323,1,1,1,11637
1876,15838,1665553964197,1665553973688,1665553984668,1,1,1,11637
1875,15837,1665553913297,1665553925834,1665553940952,1,1,1,11637
1874,15836,1665553861966,1665553879819,1665553895587,1,1,0,11637
1873,15835,1665553792706,1665553811366,1665553840950,1,1,0,11637
1872,15834,1665553740781,1665553753952,1665553774655,1,2,2,11637
1871,15833,1665553681906,1665553707289,1665553725143,1,1,2,11637
1870,15832,1665553634717,1665553652751,1665553666146,1,1,0,11637
1869,15831,1665553605068,1665553609640,1665553615333,1,1,1,11637
1868,15831,1665553565119,1665553581183,1665553598272,0,1,0,11637
1867,15828,1665553502897,1665553507467,1665553513583,1,1,1,11637
1866,15827,1665553484926,1665553489507,1665553495813,1,1,1,11637
1865,15826,1665553461004,1665553469751,1665553477396,1,1,1,11637
1864,15826,1665553412460,1665553431494,1665553451042,0,0,1,11637
1863,15824,1665553367399,1665553377565,1665553388592,0,1,0,11637
1950,15914,1665560176998,1665560188132,1665560187661,2,2,2,11646
1949,15913,1665560118806,1665560130027,1665560144634,0,1,0,11646
1948,15912,1665560074383,1665560088087,1665560098585,1,1,0,11646
1947,15911,1665560048843,1665560053425,1665560059872,1,1,1,11646
1946,15910,1665559999573,1665560015507,1665560038281,1,1,1,11646
1945,15909,1665559949905,1665559965826,1665559978569,2,2,2,11646
1944,15908,1665559893656,1665559912761,1665559925395,1,1,0,11646
1943,15907,1665559856873,1665559870907,1665559883412,2,2,2,11646
1942,15906,1665559807590,1665559818958,1665559831584,2,1,1,11646
1941,15905,1665559738131,1665559758777,1665559782466,2,1,2,11646
1940,15904,1665559657479,1665559684071,1665559708366,2,2,2,11646
1939,15903,1665559604801,1665559611045,1665559626192,2,2,2,11646
1938,15902,1665559543129,1665559554950,1665559565299,2,2,2,11646
1937,15901,1665559504873,1665559517983,1665559524472,1,1,0,11646
1936,15900,1665559473424,1665559478008,1665559488682,0,1,0,11646
1935,15899,1665559433797,1665559440303,1665559462754,1,1,1,11646
1933,15897,1665559293099,1665559300231,1665559310572,1,1,1,11646
1932,15896,1665559230395,1665559237353,1665559255501,2,2,2,11646
1931,15895,1665559186333,1665559193770,1665559203958,2,2,2,11646
1930,15894,1665559123344,1665559149277,1665559158656,2,2,2,11646
1929,15893,1665559075942,1665559088624,1665559101621,2,2,2,11646
1928,15892,1665559036983,1665559044224,1665559054782,2,2,2,11646
1927,15891,1665558977074,1665559003058,1665559012198,2,2,2,11646
1926,15890,1665558928973,1665558941302,1665558959009,2,2,2,11646
1925,15889,1665558885511,1665558893013,1665558917866,2,2,2,11646
1924,15888,1665558804043,1665558834786,1665558861337,2,2,2,11646
1923,15887,1665558772039,1665558779152,1665558787208,2,2,2,11646
1922,15886,1665558724987,1665558731891,1665558755486,2,1,2,11646
1921,15885,1665558689607,1665558699045,1665558708879,2,1,1,11646
1920,15884,1665558626066,1665558650815,1665558680738,2,2,2,11646
1919,15883,1665558582792,1665558596973,1665558611136,2,2,2,11646
1918,15882,1665558550612,1665558561369,1665558567903,2,2,2,11646
1917,15881,1665558514278,1665558523718,1665558541492,2,2,2,11646
1916,15881,1665558481615,1665558488106,1665558498289,2,1,2,11646
1915,15880,1665558444185,1665558451689,1665558471574,2,2,1,11646
1914,15878,1665558391671,1665558410878,1665558428720,2,1,2,11646
1913,15877,1665558352826,1665558356585,1665558378538,0,0,0,11646
1912,15876,1665558317143,1665558326195,1665558341306,0,1,1,11646
1911,15876,1665558272007,1665558281555,1665558305546,1,1,1,11646
1910,15874,1665558233606,1665558235842,1665558255862,1,1,2,11646
1909,15873,1665558186374,1665558191128,1665558223511,2,1,2,11646
1908,15872,1665558121649,1665558141828,1665558174846,2,1,2,11646
1907,15871,1665558059439,1665558082772,1665558101204,2,2,2,11646
1906,15870,1665557997063,1665558004952,1665558028545,2,1,2,11646
1905,15870,1665557958328,1665557967239,1665557985901,2,1,2,11646
1904,15868,1665557924408,1665557930384,1665557942162,1,1,1,11646
1991,15955,1665563328162,1665563339296,1665563353052,2,2,1,11654
1990,15954,1665563283731,1665563302575,1665563311229,2,2,2,11654
1989,15953,1665563221055,1665563248396,1665563261620,1,2,1,11654
1988,15952,1665563173189,1665563177765,1665563190747,1,1,1,11654
1987,15951,1665563138314,1665563147992,1665563162286,2,2,2,11654
1986,15950,1665563096911,1665563099612,1665563113411,1,1,1,11654
1985,15949,1665563058085,1665563064704,1665563076434,1,1,1,11654
1984,15948,1665563024260,1665563028848,1665563037593,1,1,1,11654
1983,15948,1665562953959,1665562964615,1665563011817,1,0,2,11654
1982,15946,1665562905920,1665562914935,1665562927275,2,2,2,11654
1981,15945,1665562846777,1665562861162,1665562878558,2,2,2,11654
1980,15944,1665562812062,1665562816635,1665562827799,1,1,1,11654
1979,15943,1665562780763,1665562789499,1665562801168,1,1,1,11654
1978,15942,1665562730214,1665562738685,1665562764389,2,2,1,11654
1977,15941,1665562680513,1665562689360,1665562707741,2,2,2,11654
1976,15940,1665562637485,1665562647870,1665562656197,2,2,2,11654
1975,15939,1665562589928,1665562602414,1665562610192,1,1,1,11654
1974,15938,1665562551265,1665562554969,1665562573009,2,2,2,11654
1973,15938,1665562506210,1665562516384,1665562546905,2,2,2,11654
1972,15937,1665562462062,1665562469042,1665562479213,2,2,2,11654
1971,15936,1665562420051,1665562427625,1665562438629,2,2,2,11654
1970,15935,1665562359663,1665562382091,1665562395722,2,2,2,11654
1969,15934,1665562297314,1665562322253,1665562333249,2,2,2,11654
1968,15933,1665562233369,1665562256812,1665562272225,2,0,2,11654
1967,15932,1665562185197,1665562189174,1665562208952,0,0,0,11654
1966,15931,1665562138152,1665562151467,1665562165308,2,2,2,11654
1965,15930,1665562098448,1665562102503,1665562122410,0,0,0,11654
1964,15929,1665562047661,1665562074225,1665562081835,1,2,2,11654
1963,15928,1665561999846,1665562013211,1665562028159,1,1,1,11654
1962,15927,1665561959833,1665561970987,1665561981626,1,1,0,11654
1961,15927,1665561901754,1665561907758,1665561945304,1,0,1,11654
1960,15925,1665561847569,1665561863912,1665561882958,2,2,2,11654
1959,15924,1665561804047,1665561814097,1665561831873,1,2,2,11654
1958,15923,1665561746497,1665561755913,1665561780374,1,1,1,11654
1957,15922,1665561703701,1665561708694,1665561726574,1,1,1,11654
1956,15921,1665561652070,1665561677319,1665561689516,0,1,2,11654
1955,15920,1665561604345,1665561616774,1665561635364,1,1,1,11654
1954,15920,1665561572258,1665561577816,1665561587979,1,2,1,11654
1953,15919,1665561516745,1665561527216,1665561559125,2,2,2,11654
1952,15918,1665561469843,1665561479356,1665561494797,1,2,2,11654
1951,15916,1665561418067,1665561441828,1665561449681,2,2,2,11654
2022,15987,1665566370123,1665566387010,1665566396765,2,1,1,11658
2021,15986,1665566334141,1665566338718,1665566344207,1,1,1,11658
2020,15985,1665566292821,1665566306018,1665566323163,1,1,1,11658
2019,15984,1665566245042,1665566248913,1665566270722,1,1,1,11658
2018,15984,1665566229292,1665566233869,1665566241454,1,1,1,11658
2017,15984,1665566199473,1665566204042,1665566210940,1,1,1,11658
2016,15982,1665566169035,1665566172233,1665566186997,1,1,1,11658
2015,15981,1665566106067,1665566117376,1665566145869,1,1,1,11658
2014,15980,1665566047901,1665566062219,1665566072551,2,2,2,11658
2013,15979,1665566003090,1665566007070,1665566025023,1,1,1,11658
2012,15978,1665565945256,1665565957612,1665565976363,1,1,1,11658
2011,15977,1665565887523,1665565896479,1665565926935,2,1,1,11658
2010,15976,1665565846398,1665565850988,1665565858700,1,1,1,11658
2009,15976,1665565793474,1665565804767,1665565828897,0,1,1,11658
2008,15974,1665565721359,1665565747630,1665565758458,1,2,2,11658
2007,15973,1665565643285,1665565655646,1665565697924,1,1,1,11658
2006,15972,1665565596232,1665565603535,1665565621053,1,0,0,11658
2005,15971,1665565546751,1665565561401,1665565569209,2,1,1,11658
2004,15970,1665565493521,1665565505036,1665565530891,1,1,1,11658
2003,15969,1665565443588,1665565452530,1665565476424,1,1,2,11658
2002,15968,1665565393610,1665565402979,1665565424080,1,1,1,11658
2001,15967,1665565360517,1665565366233,1665565373120,1,1,1,11658
2000,15966,1665565332003,1665565338819,1665565351198,1,1,1,11658
1999,15964,1665565078923,1665565089139,1665565108640,0,1,0,11658
1998,15963,1665565026287,1665565034416,1665565061947,1,1,1,11658
1997,15962,1665564963679,1665564989317,1665565008645,1,1,1,11658
1996,15961,1665564916904,1665564927933,1665564948202,2,2,2,11658
1995,15960,1665564839321,1665564864010,1665564907234,1,1,1,11658
1994,15959,1665564789879,1665564798135,1665564825962,1,1,1,11658
1993,15959,1665564716413,1665564726324,1665564766142,0,0,0,11658
1992,15958,1665564648119,1665564654265,1665564693377,0,1,1,11658
2056,16022,1665569264369,1665569274739,1665569285985,1,1,2,11664
2055,16021,1665569223357,1665569230914,1665569236556,1,1,1,11664
2054,16020,1665569187276,1665569195489,1665569204019,0,0,0,11664
2053,16019,1665569136447,1665569151571,1665569159490,1,1,2,11664
2052,16018,1665569102144,1665569114834,1665569113145,1,1,1,11664
2051,16017,1665569055960,1665569058846,1665569080794,1,1,1,11664
2050,16016,1665569014758,1665569021654,1665569031422,1,1,2,11664
2049,16015,1665568977882,1665568980110,1665568985984,1,1,1,11664
2048,16014,1665568949827,1665568953450,1665568957870,1,1,1,11664
2047,16013,1665568901127,1665568910072,1665568929201,1,0,1,11664
2046,16012,1665568858673,1665568869199,1665568875368,1,2,2,11664
2045,16011,1665568818423,1665568827277,1665568841076,0,1,0,11664
2044,16010,1665568767190,1665568773696,1665568793952,0,1,0,11664
2043,16009,1665568718347,1665568732612,1665568739385,0,2,1,11664
2042,16008,1665568686445,1665568690204,1665568697618,1,1,1,11664
2041,16007,1665568648961,1665568657851,1665568665006,1,2,2,11664
2040,16006,1665568612791,1665568616754,1665568624992,1,1,1,11664
2039,16005,1665568570977,1665568582317,1665568589802,0,1,2,11664
2038,16004,1665568532840,1665568535065,1665568540767,1,1,1,11664
2037,16003,1665568504775,1665568507982,1665568516189,1,1,1,11664
2036,16002,1665568459914,1665568466468,1665568485950,0,0,0,11664
2035,16001,1665568418407,1665568423899,1665568435118,0,2,2,11664
2034,16000,1665568360473,1665568390942,1665568397152,0,0,1,11664
2033,15999,1665568322583,1665568332306,1665568339555,0,1,2,11664
2032,15998,1665568288264,1665568293699,1665568300334,1,1,1,11664
2031,15997,1665568245876,1665568270392,1665568278666,0,0,2,11664
2030,15996,1665568197600,1665568218258,1665568228100,0,1,2,11664
2029,15995,1665568170858,1665568183282,1665568181908,1,1,1,11664
2028,15994,1665568138753,1665568148063,1665568159283,0,1,2,11664
2027,15993,1665568103239,1665568111467,1665568120991,1,1,1,11664
2026,15992,1665568074135,1665568079103,1665568085489,1,1,1,11664
2025,15991,1665568026915,1665568056149,1665568063349,0,1,1,11664
2024,15990,1665567989235,1665568000917,1665568011796,0,2,0,11664
2023,15989,1665567948384,1665567957070,1665567971524,0,1,2,11664
2097,16064,1665634225069,1665634236184,1665634255576,2,2,1,11781
2096,16063,1665634179704,1665634192395,1665634198735,2,2,2,11781
2095,16062,1665634093436,1665634102595,1665634159370,2,1,1,11781
2094,16061,1665634039595,1665634054606,1665634062494,2,2,2,11781
2093,16060,1665633989674,1665633997996,1665634018152,1,0,0,11781
2092,16059,1665633954138,1665633956845,1665633966857,1,0,1,11781
2091,16058,1665633908951,1665633921254,1665633931257,1,2,1,11781
2090,16057,1665633859205,1665633862916,1665633872967,1,0,1,11781
2089,16056,1665633820351,1665633825795,1665633837859,2,2,1,11781
2088,16055,1665633779589,1665633786123,1665633794164,2,2,1,11781
2087,16054,1665633733755,1665633741294,1665633751239,1,2,2,11781
2086,16053,1665633693069,1665633697639,1665633704576,0,1,1,11781
2085,16052,1665633654394,1665633675130,1665633681275,0,0,0,11781
2084,16051,1665633611960,1665633616020,1665633626184,1,0,1,11781
2083,16050,1665633554987,1665633577916,1665633586501,1,0,2,11781
2082,16049,1665633506302,1665633523904,1665633529946,2,0,0,11781
2081,16049,1665633461643,1665633471360,1665633492827,2,0,0,11781
2080,16047,1665633415461,1665633426589,1665633435138,2,2,2,11781
2079,16046,1665633373801,1665633378376,1665633384767,2,2,1,11781
2078,16045,1665633328751,1665633353189,1665633360261,2,2,2,11781
2077,16044,1665633268456,1665633279173,1665633302750,2,2,1,11781
2076,16043,1665633226227,1665633237371,1665633244628,1,1,0,11781
2075,16042,1665633181387,1665633200727,1665633208939,1,1,1,11781
2074,16041,1665633155386,1665633166537,1665633173172,2,2,2,11781
2073,16040,1665633114094,1665633123087,1665633139889,2,2,2,11781
2072,16039,1665633055861,1665633079306,1665633090367,2,2,2,11781
2071,16038,1665633007609,1665633017339,1665633035384,2,2,2,11781
2070,16037,1665632965171,1665632974494,1665632984466,2,2,2,11781
2069,16036,1665632932121,1665632936693,1665632944186,1,1,2,11781
2068,16035,1665632911773,1665632916343,1665632924542,2,2,2,11781
2067,16035,1665632862834,1665632889208,1665632903368,2,2,2,11781
2066,16033,1665632811034,1665632820977,1665632842120,0,0,0,11781
2065,16032,1665632760768,1665632781983,1665632794123,2,2,2,11781
2064,16031,1665632721297,1665632733823,1665632742884,2,2,2,11781
2063,16030,1665632680928,1665632690287,1665632709369,2,2,2,11781
2062,16029,1665632649292,1665632654792,1665632661850,0,0,0,11781
2061,16028,1665632618971,1665632627337,1665632642560,2,2,2,11781
2060,16027,1665632581709,1665632589704,1665632601682,1,0,1,11781
2059,16026,1665632538323,1665632563015,1665632570727,0,1,0,11781
2058,16025,1665632475739,1665632445553,1665632523156,2,2,2,11781
2057,16024,1665632436486,1665632445553,1665632457939,2,2,2,11781
2136,16104,1665637188704,1665637198083,1665637205185,1,2,2,11793
2135,16103,1665637146362,1665637150941,1665637156329,0,0,0,11793
2134,16102,1665637114456,1665637132042,1665637129854,1,0,0,11793
2133,16101,1665637094673,1665637097379,1665637103956,1,0,0,11793
2132,16100,1665637060005,1665637063788,1665637072096,1,0,0,11793
2131,16099,1665637018323,1665637022894,1665637036648,1,0,0,11793
2130,16098,1665636986846,1665636999633,1665637006830,0,0,0,11793
2129,16097,1665636947458,1665636958095,1665636967436,1,1,1,11793
2128,16096,1665636908221,1665636911350,1665636919134,1,0,0,11793
2127,16095,1665636868571,1665636880359,1665636888001,1,1,0,11793
2126,16094,1665636830288,1665636837757,1665636844484,2,2,2,11793
2125,16093,1665636769872,1665636793506,1665636802068,1,2,2,11793
2124,16092,1665636725158,1665636735776,1665636746573,1,2,2,11793
2123,16091,1665636689176,1665636696062,1665636703334,1,0,1,11793
2122,16090,1665636636522,1665636659138,1665636666274,1,1,0,11793
2121,16089,1665636605761,1665636610339,1665636615568,1,0,0,11793
2120,16088,1665636579672,1665636588794,1665636597621,1,2,2,11793
2119,16087,1665636542465,1665636549941,1665636558412,1,2,2,11793
2118,16086,1665636506257,1665636510829,1665636516257,1,0,0,11793
2117,16085,1665636483240,1665636488223,1665636497554,1,0,0,11793
2116,16084,1665636454677,1665636459255,1665636465748,1,0,0,11793
2115,16083,1665636404458,1665636431920,1665636443701,2,1,0,11793
2114,16082,1665636353806,1665636364346,1665636385383,1,2,1,11793
2113,16081,1665636325072,1665636329643,1665636335068,1,0,0,11793
2112,16080,1665636302527,1665636309059,1665636316869,2,1,1,11793
2111,16079,1665636259825,1665636274495,1665636281092,1,2,2,11793
2110,16078,1665636220609,1665636239906,1665636246217,1,0,0,11793
2109,16077,1665636179878,1665636207301,1665636215335,2,2,2,11793
2108,16076,1665636151480,1665636156058,1665636162983,2,0,0,11793
2107,16076,1665636123718,1665636130160,1665636140985,2,0,1,11793
2106,16074,1665636089419,1665636104529,1665636110535,2,2,2,11793
2105,16073,1665636056554,1665636068361,1665636079669,2,2,2,11793
2104,16072,1665636021332,1665636032354,1665636041955,2,2,2,11793
2103,16071,1665635980579,1665635990740,1665636006175,2,2,2,11793
2102,16070,1665635956000,1665635960576,1665635966200,2,1,1,11793
2101,16070,1665635936067,1665635941565,1665635948396,1,1,0,11793
2100,16068,1665635918094,1665635925100,1665635932671,2,2,2,11793
2099,16067,1665635886100,1665635893630,1665635906433,2,2,2,11793
2098,16066,1665635858897,1665635865236,1665635874663,1,1,2,11793
2189,16161,1665641408265,1665641387524,1665641420487,1,1,1,11794
2188,16160,1665641384625,1665641387524,1665641393976,2,2,2,11794
2187,16159,1665641353393,1665641332230,1665641362811,2,2,1,11794
2186,16158,1665641322735,1665641332230,1665641340959,0,0,0,11794
2185,16157,1665641286318,1665641183977,1665641292999,0,0,0,11794
2184,16156,1665641195234,1665641183977,1665641274328,0,0,0,11794
2183,16155,1665641173120,1665641183977,1665641183161,0,0,0,11794
2182,16154,1665641132345,1665641119089,1665641142341,0,0,0,11794
2181,16153,1665641110775,1665641119089,1665641119569,0,0,0,11794
2180,16152,1665641078484,1665641090078,1665641090107,0,0,0,11794
2179,16151,1665641041964,1665641030661,1665641049529,0,0,0,11794
2178,16150,1665641016423,1665641030661,1665641031680,0,0,0,11794
2177,16149,1665640982541,1665640906228,1665640995340,0,0,0,11794
2176,16148,1665640899594,1665640906228,1665640970744,1,1,1,11794
2175,16147,1665640861046,1665640866364,1665640872831,1,1,1,11794
2174,16146,1665640830067,1665640811605,1665640836683,2,2,2,11794
2173,16145,1665640809377,1665640811605,1665640818085,0,0,0,11794
2172,16144,1665640779443,1665640782160,1665640788373,0,0,0,11794
2171,16143,1665640750539,1665640741478,1665640759762,0,0,0,11794
2170,16142,1665640730345,1665640741478,1665640740506,1,1,1,11794
2169,16141,1665640703788,1665640712765,1665640713249,1,1,1,11794
2168,16140,1665640660398,1665640654860,1665640680385,2,2,2,11794
2167,16139,1665640640557,1665640607022,1665640648966,0,0,0,11794
2166,16138,1665640604324,1665640607022,1665640611415,2,2,2,11794
2165,16137,1665640579028,1665640581266,1665640587744,2,2,2,11794
2164,16136,1665640552694,1665640544449,1665640562410,1,1,1,11794
2163,16135,1665640533944,1665640544449,1665640544856,2,2,2,11794
2162,16134,1665640503729,1665640497339,1665640512967,1,1,1,11794
2161,16133,1665640486199,1665640497339,1665640495225,1,1,1,11794
2160,16132,1665640462775,1665640470285,1665640471717,1,1,1,11794
2159,16131,1665640426609,1665640348276,1665640439935,1,1,1,11794
2158,16130,1665640391398,1665640348276,1665640415740,2,1,0,11794
2157,16128,1665640322824,1665640327272,1665640336147,0,0,0,11794
2156,16128,1665640310690,1665640320481,1665640319959,0,0,0,11794
2155,16127,1665640279391,1665640274743,1665640289948,0,0,0,11794
2154,16126,1665640263589,1665640221688,1665640272005,0,0,0,11794
2153,16125,1665640217874,1665640221688,1665640249656,0,0,0,11794
2152,16124,1665640193231,1665640196355,1665640203346,2,2,2,11794
2151,16123,1665640170840,1665640148724,1665640179055,0,0,0,11794
2150,16122,1665640155997,1665640148724,1665640163878,1,1,1,11794
2149,16121,1665640137583,1665640148724,1665640149772,0,0,0,11794
2148,16120,1665640113117,1665640122394,1665640125314,0,0,0,11794
2147,16119,1665640071512,1665640083410,1665640095491,1,1,1,11794
2146,16118,1665640038470,1665640045471,1665640053923,0,0,0,11794
2145,16117,1665640001424,1665640013729,1665640019226,0,0,0,11794
2144,16116,1665639960316,1665639976924,1665639990491,1,1,1,11794
2143,16115,1665639935824,1665639939617,1665639949038,0,0,0,11794
2142,16114,1665639897141,1665639911106,1665639926072,0,0,1,11794
2141,16113,1665639872376,1665639854662,1665639890600,2,2,2,11794
2140,16112,1665639826782,1665639854662,1665639862439,2,2,2,11794
2139,16111,1665639800090,1665639807633,1665639815906,1,1,1,11794
2138,16110,1665639765443,1665639772396,1665639787988,2,2,2,11794
2137,16109,1665639732534,1665639745867,1665639753230,2,2,2,11794
2225,16198,1665645005442,1665645032652,1665645043687,0,0,0,11799
2224,16197,1665644953082,1665644964216,1665644974188,0,0,0,11799
2223,16196,1665644918732,1665644924445,1665644934446,0,0,0,11799
2222,16195,1665644867585,1665644882503,1665644892768,0,0,0,11799
2221,16194,1665644818394,1665644831938,1665644842862,0,0,0,11799
2220,16193,1665644776705,1665644780457,1665644795330,0,0,0,11799
2219,16192,1665644728381,1665644738502,1665644747148,0,2,2,11799
2218,16191,1665644677084,1665644652633,1665644696630,0,0,0,11799
2217,16190,1665644636677,1665644652633,1665644661995,0,1,1,11799
2216,16189,1665644582799,1665644602033,1665644614806,0,0,0,11799
2215,16188,1665644548220,1665644557787,1665644572229,0,1,1,11799
2214,16187,1665644502867,1665644508395,1665644522013,0,1,1,11799
2213,16186,1665644462751,1665644469686,1665644478581,0,1,2,11799
2212,16185,1665644416527,1665644425944,1665644436103,0,1,1,11799
2211,16184,1665644379970,1665644386533,1665644398005,0,0,2,11799
2210,16183,1665644329932,1665644344196,1665644351096,0,1,1,11799
2209,16182,1665644283353,1665644292245,1665644313079,0,1,1,11799
2208,16181,1665644238867,1665644250828,1665644260570,0,1,2,11799
2207,16180,1665644181380,1665644198445,1665644207697,0,2,1,11799
2206,16179,1665644144668,1665644158150,1665644165198,0,0,1,11799
2205,16178,1665644121769,1665644105204,1665644130804,0,0,0,11799
2204,16177,1665644095782,1665644105204,1665644114216,0,0,0,11799
2203,16176,1665644055572,1665644068244,1665644083545,0,1,2,11799
2202,16175,1665644024781,1665643897048,1665644036396,1,1,1,11799
2201,16174,1665643953650,1665643897048,1665644015919,1,1,1,11799
2200,16173,1665643930267,1665643897048,1665643944533,1,1,1,11799
2199,16172,1665643909253,1665643897048,1665643920413,2,2,2,11799
2198,16171,1665643867702,1665643897048,1665643900123,2,2,2,11799
2197,16170,1665643818206,1665643835317,1665643843718,0,0,0,11799
2196,16169,1665643787465,1665643794678,1665643805223,0,0,2,11799
2195,16168,1665643740418,1665643779544,1665643769330,2,2,2,11799
2194,16167,1665643669173,1665643646832,1665643725495,2,1,2,11799
2193,16167,1665643634807,1665643646832,1665643660764,2,1,2,11799
2192,16165,1665643583315,1665643595982,1665643612134,2,1,2,11799
2191,16164,1665643542124,1665643553614,1665643562324,0,1,2,11799
2190,16164,1665643503681,1665643514126,1665643525690,0,2,1,11799
2274,16248,1665649219810,1665649224380,1665649233723,2,2,2,11804
2273,16247,1665649196625,1665649201193,1665649206807,2,2,2,11804
2272,16246,1665649167923,1665649176661,1665649183547,2,2,2,11804
2271,16245,1665649120046,1665649132130,1665649140612,2,2,2,11804
2270,16244,1665649068371,1665649072943,1665649088477,2,2,2,11804
2269,16243,1665649045202,1665649049773,1665649055339,2,2,2,11804
2268,16242,1665649019354,1665649023928,1665649033093,2,2,2,11804
2267,16241,1665648990737,1665649001220,1665649007177,2,2,2,11804
2266,16240,1665648945743,1665648952581,1665648959696,2,2,2,11804
2265,16239,1665648905303,1665648912976,1665648919685,2,2,2,11804
2264,16238,1665648859903,1665648872830,1665648879159,2,2,2,11804
2263,16237,1665648830359,1665648834928,1665648840675,2,2,2,11804
2262,16236,1665648803601,1665648814866,1665648820818,2,2,2,11804
2261,16235,1665648764689,1665648782275,1665648789138,2,2,2,11804
2260,16234,1665648740774,1665648752040,1665648754825,2,2,2,11804
2259,16233,1665648707412,1665648715851,1665648725987,1,1,1,11804
2258,16232,1665648669710,1665648680841,1665648686975,1,1,1,11804
2257,16231,1665648626854,1665648646866,1665648652608,2,2,2,11804
2256,16230,1665648586618,1665648600068,1665648605774,2,2,2,11804
2255,16229,1665648551591,1665648555412,1665648567598,2,2,2,11804
2254,16228,1665648511269,1665648519443,1665648529481,2,2,2,11804
2253,16227,1665648461095,1665648469377,1665648487176,2,2,2,11804
2252,16226,1665648412239,1665648418838,1665648435060,2,2,2,11804
2251,16225,1665648365440,1665648376572,1665648382178,2,2,2,11804
2250,16224,1665648325336,1665648339438,1665648348060,2,2,2,11804
2249,16223,1665648280505,1665648293350,1665648303934,2,2,2,11804
2248,16222,1665648248811,1665648253389,1665648261795,2,2,2,11804
2247,16221,1665648200718,1665648223646,1665648236735,2,2,2,11804
2246,16220,1665648152627,1665648161305,1665648169222,2,2,2,11804
2245,16219,1665648108461,1665648113043,1665648123806,2,2,2,11804
2244,16218,1665648082693,1665648092597,1665648099835,2,2,2,11804
2243,16217,1665648036884,1665648041455,1665648061405,2,2,2,11804
2242,16216,1665647987203,1665648007292,1665648028184,2,2,2,11804
2241,16215,1665647942155,1665647953288,1665647965601,2,2,2,11804
2240,16214,1665647887109,1665647913967,1665647920484,2,2,2,11804
2239,16213,1665647826437,1665647845460,1665647859601,2,2,2,11804
2238,16212,1665647804185,1665647808756,1665647818283,2,2,2,11804
2237,16211,1665647783302,1665647789107,1665647796294,2,2,2,11804
2236,16210,1665647727092,1665647752588,1665647762994,2,2,2,11804
2235,16209,1665647683552,1665647695841,1665647705963,2,2,2,11804
